Number,Name,Country,State,City,District,Closest/Event1,Event2,Event3,Event4,W.E.C.,W.E.2,W.E.3,W.E.4,W.E.5,W.E.6,Rand1,Rand2,Rand3,R@E2,R@E4,SC12,SC13,SC23
6961,SIbots,USA,South Carolina,Chesnee,FSC,SCAND,SCNCH,SCGRE,*,1,4,2,,,,0.7235200889,0.494368399,,6,5,-3,-1,2
6962,Antares,USA,California,Mountain View,Regional,CASJ,CAAT,*,,3,5,,,,,0.3253721603,,,0,,-2,,
6963,Blood Sweat and Gears,USA,Michigan,Remus,FIM,MIMTP,MITRA,*,,4,3,,,,,0.9437353221,,,1,,1,,
6964,BearBots,USA,Ohio,Columbus,Regional,OHCI,OHCL,*,,6,3,,,,,0.620079365,,,0,,3,,
6968,Team Pi,Netherlands,,Eindhoven,Regional,TUIS4,NVLV,*,,4,3,,,,,0.2626063402,,,0,,1,,
6969,Cyborgs6969,USA,New York,West Nyack,Regional,NYSU,NYAL,*,,5,4,,,,,0.5441423399,,,0,,1,,
6974,Zia Robotics,USA,New Mexico,Albuquerque,FIT,TXAMA,TXDAL,*,,1,4,,,,,0.2968643549,,,1,,-3,,
6975,The Neil McNeil Brotherhood Bots,Canada,Ontario,Scarborough,ONT,ONSCA,ONNEW,*,,4,5,,,,,0.9311535237,,,5,,-1,,
6977,Cyber Squad,Canada,Ontario,North York,ONT,ONSCA,ONOSH,*,,4,2,,,,,0.5431845599,,,9,,2,,
6978,QuickStrike Niagara,Canada,Ontario,Saint Catharines,ONT,ONHAM,ONNOR,*,,5,1,,,,,0.4237494179,,,5,,4,,
6981,Clockwork Concord,USA,California,Concord,Regional,CABE,CAAT,*,,6,5,,,,,0.1471845475,,,0,,1,,
6985,ENKA TECH.,Türkiye,,Dilovası,Regional,TUIS1,TUIS3,*,,1,3,,,,,0.8912980988,,,0,,-2,,
6987,Falcon Automation,Canada,Ontario,Fenelon Falls,ONT,ONOSH,ONNOR,*,,2,1,,,,,0.9366962833,,,5,,1,,
6988,ACI 35,Türkiye,,Karşıyaka,Regional,TUIS4,TUIS5,*,,4,5,,,,,0.2306360329,,,0,,-1,,
6989,KAISER,Türkiye,,Istanbul,Regional,TUIS5,TUIS4,*,,5,4,,,,,0.1260312424,,,0,,1,,
6992,FrancoBots,Canada,Ontario,Sarnia,ONT,ONWIN,ONWAT,*,,1,3,,,,,0.9571789555,,,0,,-2,,
6995,NOMAD,USA,California,Escondido,Regional,CALJ,CAAV,CAP1,*,5,6,1,,,,0.7099002901,0.913115077,,0,0,-1,4,5
6996,Koalafied,Australia,South Australia,Adelaide,Regional,AUSW,CAP2,*,,6,2,,,,,0.8199362892,,,0,,4,,
6998,Unipards,Taiwan,,Tainan,Regional,HIHO,*,,,2,,,,,,0.4051926597,,,,,2,,
7018,EOLOTICS - Peñoles,Mexico,,El Espinal,Regional,MXMO,*,,,1,,,,,,0.0544267139,,,,,1,,
7019,Rubber Ducks,USA,Minnesota,Hopkins,Regional,MNMI,*,,,1,,,,,,0.9419369804,,,,,1,,
7021,TC Robotics,USA,Wisconsin,Arcadia,Regional,WILC,IACF,MNDU2,*,6,4,5,,,,0.299756626,0.914670483,,0,0,2,1,-1
7022,ACE Robotics,Canada,Ontario,Cambridge,ONT,ONWAT,ONTOR,*,,3,2,,,,,0.193064918,,,0,,1,,
7028,Binary Battalion,USA,Minnesota,Saint Michael,Regional,MNMI,NDGF,*,,1,4,,,,,0.5183538736,,,0,,-3,,
7030,The ROBOlympians,USA,New York,Lake Placid,Regional,NYAL,*,,,4,,,,,,0.7232999542,,,,,4,,
7031,Duanesburg Jr./Sr. High School,USA,New York,Delanson,Regional,NYAL,*,,,4,,,,,,0.9778293036,,,,,4,,
7033,Roosters 7033,Brazil,,Curitiba,Regional,BRBR,OKOK,*,,1,2,,,,,0.7534520976,,,0,,-1,,
7034,2B Determined,USA,Oregon,West Linn,PNW,ORORE,ORWIL,*,,5,3,,,,,0.8835882218,,,3,,2,,
7035,MEF Thunders,Türkiye,,istanbul,Regional,TUIS2,*,,,2,,,,,,0.7160908851,,,,,2,,
7036,The RoarBots,USA,New York,Brooklyn,Regional,NYNY,NYHE,*,,2,3,,,,,0.1281663269,,,0,,-1,,
7037,Jeunes D'Argent - FresnilloPLC,Mexico,,FRESNILLO,Regional,MXTO,*,,,5,,,,,,0.7260945438,,,,,5,,
7038,Totino-Grace Pizza Pi's,USA,Minnesota,Minneapolis,Regional,MNMI,MNDU1,*,,1,5,,,,,0.7794885833,,,0,,-4,,
7039,❌⭕,Israel,,Hadassah Neurim Youth Village,ISR,ISDE2,ISDE4,*,,2,4,,,,,0.6246603387,,,12,,-2,,
7040,POTROBOTS,Mexico,,TURUACHI,Regional,MXTO,*,,,5,,,,,,0.9366315057,,,,,5,,
7042,Poly Rabbotics,USA,California,Long Beach,Regional,CALA,CACM,*,,3,4,,,,,0.2633601491,,,0,,-1,,
7045,MCCrusaders,USA,New Jersey,Denville,FMA,NJFLA,NJSKI,*,,3,5,,,,,0.9001236882,,,0,,-2,,
7048,Red River Rage,USA,North Dakota,Fargo,Regional,NDGF,MNDU1,*,,4,5,,,,,0.3767142664,,,0,,-1,,
7050,SARNIC,Türkiye,,ISTANBUL,Regional,TUIS1,*,,,1,,,,,,0.8368864834,,,,,1,,
7054,SC Sailors,USA,Michigan,Byron Center,FIM,MIKEN,MIMUS,*,,2,4,,,,,0.5141353544,,,0,,-2,,
7056,The F.A.S.T. Team - Fowlerville Area Scientific Technicians,USA,Michigan,Fowlerville,FIM,MIMAS,MITR2,*,,5,3,,,,,0.2607585942,,,0,,2,,
7058,StrathDroids,Canada,Ontario,Strathroy,ONT,ONWAT,ONNEW,*,,3,5,,,,,0.8471916189,,,5,,-2,,
7064,Voltron Robotics,USA,Kansas,Lansing,Regional,KSSH,*,,,1,,,,,,0.3319564138,,,,,1,,
7067,Team Streak,Israel,,Jerusalem ,ISR,ISDE3,ISDE1,*,,3,1,,,,,0.2838030671,,,11,,2,,
7068,Mechanical Masterminds,USA,Minnesota,Saint Francis,Regional,MNMI,MNDU1,*,,1,5,,,,,0.7272074169,,,0,,-4,,
7072,O.G.R.E. (Opelika's Greatest Robotics Engineers),USA,Alabama,Opelika,Regional,ALHU,TNKN,*,,4,1,,,,,0.7706958953,,,0,,3,,
7077,Sundevils' Fire,USA,Nevada,Las Vegas,Regional,NVLV,*,,,3,,,,,,0.3116995721,,,,,3,,
7085,Paranoid Androids,USA,South Carolina,Pawleys Island,FSC,SCNCH,SCGRE,SCAND,*,4,2,1,,,,0.2782979653,0.1960043652,,5,7,2,3,1
7086,IOROBOT,Türkiye,,Arnavutköy,Regional,TUIS5,TUIS4,*,,5,4,,,,,0.1100749077,,,0,,1,,
7088,Somerset Robodogs,USA,Texas,Somerset,FIT,TXSAN,TXAUS,*,,2,1,,,,,0.08298945603,,,0,,1,,
7091,KnightOwls,USA,Texas,Dallas,FIT,TXDAL,TXFOR,*,,4,3,,,,,0.8227544942,,,1,,1,,
7094,Alpha Omega,USA,Mississippi,Bay Saint Louis,Regional,LAKE,MSLA,*,,5,3,,,,,0.200579331,,,0,,2,,
7102,PrepaTec - Daedalus,Mexico,,Zapopan,Regional,MXTO,MXHE,*,,5,3,,,,,0.9528239465,,,0,,2,,
7103,Robo Remedy @ Mantiowoc Lutheran High School,USA,Wisconsin,Manitowoc,Regional,WIMI,WILC,*,,3,6,,,,,0.308036344,,,0,,-3,,
7104,The Bot Brothers,USA,Georgia,Savannah,PCH,GAALB,GADAL,*,,1,5,,,,,0.2250769906,,,0,,-4,,
7109,Clare Chaos Theory,USA,Michigan,Clare,FIM,MIMTP,MIMID,*,,4,5,,,,,0.1094647114,,,1,,-1,,
7110,Heights Bytes,USA,New Jersey,Haddon Heights,FMA,PAPHI,NJTAB,*,,3,1,,,,,0.5107693368,,,5,,2,,
7111,RAD Robotics,USA,Alabama,Huntsville,Regional,ALHU,TNKN,*,,4,1,,,,,0.7643056449,,,0,,3,,
7112,EverGreen,Israel,,Kadima-Zoran,ISR,ISDE2,ISDE4,*,,2,4,,,,,0.6779689118,,,12,,-2,,
7115,Red Lion Bots,USA,Texas,Houston,FIT,TXHOU,TXCLE,*,,4,5,,,,,0.8736182806,,,0,,-1,,
7117,Robotic Dragons,USA,Missouri,De Soto,Regional,MOSL,*,,,4,,,,,,0.317513199,,,,,4,,
7119,Sunset RoboBison,USA,Texas,Dallas,FIT,TXDAL,TXPLA,*,,4,5,,,,,0.3025242466,,,0,,-1,,
7121,Keller Fusion Robotics,USA,Texas,Keller,FIT,TXFOR,TXDAL,*,,3,4,,,,,0.9385390508,,,1,,-1,,
7125,Tigerbotics,USA,Texas,Glen Rose,FIT,TXFOR,TXAMA,*,,3,1,,,,,0.2575896227,,,0,,2,,
7127,LongMetal Robotics,USA,Massachusetts,Longmeadow,NE,MASPR,CTWAT,*,,3,1,,,,,0.1660008649,,,5,,2,,
7128,XLR8,Australia,Victoria,Wantirna,Regional,AUSW,*,,,6,,,,,,0.006794074469,,,,,6,,
7130,Future Shock,Taiwan,,Wuri,Regional,HIHO,CASF,*,,2,4,,,,,0.5268262916,,,0,,-2,,
7135,System Reset,Canada,British Columbia,Surrey,Regional,BCVI,*,,,1,,,,,,0.162150487,,,,,1,,
7136,Twisted Frames,Canada,Ontario,Etobicoke,ONT,ONTOR,ONWIN,*,,2,1,,,,,0.29328987,,,5,,1,,
7137,Project 212,USA,California,Concord,Regional,CABE,CAEG,*,,6,5,,,,,0.7919659089,,,0,,1,,
7138,Wing It,USA,Texas,Fischer,FIT,TXSAN,TXAUS,*,,2,1,,,,,0.4143533044,,,0,,1,,
7145,Robocanes,USA,Michigan,Detroit,FIM,MIDET,MITR1,*,,4,2,,,,,0.8077781601,,,0,,2,,
7147,Rising Falcons,USA,Michigan,Ann Arbor,FIM,MIANN,MITR2,*,,1,3,,,,,0.05128979582,,,0,,-2,,
7153,Aetos Dios (Eagles of Zeus),USA,Connecticut,Manchester,NE,CTHAR,MAWOR,*,,2,4,,,,,0.1123879328,,,2,,-2,,
7154,TheROK,USA,Michigan,Kingsford,FIM,MIESC,MISSM,*,,5,2,,,,,0.5266691826,,,1,,3,,
7155,The Robotic Rangers,USA,Michigan,Manton,FIM,MILAK,MITRA,*,,2,3,,,,,0.1979859623,,,1,,-1,,
7157,μBotics,USA,California,Brea,Regional,CACM,CAAT,CAEG,*,4,5,5,,,,0.3701434221,0.1665806952,,0,0,-1,-1,0
7160,Ludington O-Bots,USA,Michigan,Ludington,FIM,MILUD,MIMUS,*,,1,4,,,,,0.06062424942,,,0,,-3,,
7161,LeopardBots - Peñoles,Mexico,,Zacazonapan,Regional,MXMO,MXHE,*,,1,3,,,,,0.5154775142,,,0,,-2,,
7165,Perkins Pirates,USA,Ohio,Sandusky,Regional,OHCL,OHCI,*,,3,6,,,,,0.02830301349,,,0,,-3,,
7166,Red Thunder Robotics,USA,Michigan,Laingsburg,FIM,MIMAS,MIMTP,*,,5,4,,,,,0.8765850697,,,0,,1,,
7167,Spectrum ThunderBots,Canada,British Columbia,VICTORIA,Regional,BCVI,*,,,1,,,,,,0.9794645844,,,,,1,,
7173,Garibaldi Robotics,Canada,British Columbia,Maple Ridge,Regional,BCVI,*,,,1,,,,,,0.4522361162,,,,,1,,
7174,Charger Robotics,USA,Michigan,Dearborn Heights,FIM,MILIV,MILUD,MIBEL,*,2,1,4,,,,0.317056563,0.4786686944,,0,0,1,-2,-3
7177,Amal tayibe,Israel,,tayibe,ISR,ISDE2,ISDE4,*,,2,4,,,,,0.6165247937,,,12,,-2,,
7178,Yeti,USA,Michigan,Walled Lake,FIM,MIHIG,MITR1,*,,5,2,,,,,0.3365235863,,,0,,3,,
7183,W.A.R.,USA,Nevada,Las Vegas,Regional,NVLV,*,,,3,,,,,,0.3226534853,,,,,3,,
7188,SaddleBots,USA,Michigan,Warren,FIM,MISTE,MITR2,*,,5,3,,,,,0.4257122241,,,0,,2,,
7190,Vancouver Rainstorms,Canada,British Columbia,Vancouver,Regional,BCVI,*,,,1,,,,,,0.9492720727,,,,,1,,
7191,Gator Nation Innovators,USA,Michigan,Melvindale,FIM,MIREN,MIBCT,*,,1,3,,,,,0.01795416338,,,0,,-2,,
7195,Twin River Robotics,USA,Michigan,Portland,FIM,MIMAS,MIMUS,*,,5,4,,,,,0.4602957948,,,0,,1,,
7196,Tech Tigers,USA,Michigan,Detroit,FIM,MIDET,MIBCT,*,,4,3,,,,,0.8093788015,,,0,,1,,
7197,Mountie Megabots,USA,Michigan,Jackson,FIM,MIBRO,MITR1,*,,3,2,,,,,0.3302264005,,,0,,1,,
7198,TL Fearsome Gears,USA,Indiana,Monticello,FIN,INWAS,INMIS,*,,4,3,,,,,0.3862762307,,,3,,1,,
7200,Banting Robotics,Canada,Ontario,Alliston,ONT,ONHAM,ONOSH,*,,5,2,,,,,0.3475580929,,,9,,3,,
7201,Crobotics,Croatia,,Rijeka,Regional,TUIS2,*,,,2,,,,,,0.7921857051,,,,,2,,
7202,Cyber Orioles,USA,Michigan,Morrice,FIM,MIMAS,MISSM,*,,5,2,,,,,0.3795261551,,,1,,3,,
7203,21st Century Cyber Bearcats,USA,Michigan,Battle Creek,FIM,MIBAT,MIKEN,*,,1,2,,,,,0.4170484796,,,0,,-1,,
7210,RoboJackets 7210,USA,Michigan,Greenville,FIM,MIKEN,MISTJ,*,,2,4,,,,,0.5335414126,,,0,,-2,,
7211,Hollywood,USA,Michigan,Holly,FIM,MIHIG,MIBEL,*,,5,4,,,,,0.8975932656,,,0,,1,,
7214,Tiger-OPS Robotics,USA,Arizona,Marana,Regional,AZTE,IDNA,*,,6,5,,,,,0.8460612063,,,0,,1,,
7220,Steel Falcons,USA,Michigan,Brighton,FIM,MIHIG,MIBEL,*,,5,4,,,,,0.9800875854,,,0,,1,,
7221,Viking Robotics,USA,Michigan,Jackson,FIM,MIBRO,MILAK,*,,3,2,,,,,0.7709175928,,,0,,1,,
7224,RoboDrakens 7224,USA,Michigan,Hazel Park,FIM,MIREN,MITR1,*,,1,2,,,,,0.7802966817,,,0,,-1,,
7225,Mechatronic Mustangs,USA,Michigan,Milford,FIM,MIHIG,MISAG,*,,5,3,,,,,0.8194189722,,,0,,2,,
7226,Error 404,USA,Michigan,Lansing,FIM,MIMAS,MILAK,*,,5,2,,,,,0.8631659931,,,0,,3,,
7228,Tigers,Türkiye,,İstanbul,Regional,TUIS1,*,,,1,,,,,,0.8576516385,,,,,1,,
7230,Mythic Mechanix,USA,California,Irvine,Regional,CACM,CALA,*,,4,3,,,,,0.6042371037,,,0,,1,,
7235,Red Lake Ogichidaag,USA,Minnesota,Redlake,Regional,NDGF,NVLV,*,,4,3,,,,,0.8167474941,,,0,,1,,
7237,UniBots,USA,Illinois,Bridgeview,Regional,ILCH,ILPE,*,,1,6,,,,,0.4495953318,,,0,,-5,,
7243,Robo-Lobo-Bellos,USA,Colorado,Denver,Regional,CODE,UTWV,*,,6,4,,,,,0.08449163272,,,0,,2,,
7245,LionBot Robotics,USA,California,San Lorenzo,Regional,CABE,CASF,*,,6,4,,,,,0.790334088,,,0,,2,,
7247,Error 404,USA,Michigan,Fair Haven,FIM,MISTE,MITR1,*,,5,2,,,,,0.1771832426,,,0,,3,,
7248,Tactical Hams,USA,Michigan,Wyoming,FIM,MIKEN,MIALL,*,,2,3,,,,,0.05582971448,,,0,,-1,,
7250,OsCODEa 0w|5,USA,Michigan,Oscoda,FIM,MIALP,MISSM,*,,5,2,,,,,0.635424151,,,1,,3,,
7254,Knowmads,USA,Michigan,East Lansing,FIM,MIMAS,MILAK,*,,5,2,,,,,0.4179054573,,,0,,3,,
7255,Mechanical Mettle,USA,Missouri,Charleston,Regional,MOSL,*,,,4,,,,,,0.5334054323,,,,,4,,
7256,Irish Robotics,USA,Michigan,Kalamazoo,FIM,MIBAT,MIMUS,*,,1,4,,,,,0.8111996787,,,0,,-3,,
7257,Semiconductors,USA,Minnesota,Sauk Centre,Regional,MNSC,MNDU1,*,,2,5,,,,,0.7658331052,,,0,,-3,,
7271,Hangar 84,USA,New Mexico,Roswell,FIT,TXAMA,TXFOR,*,,1,3,,,,,0.2053423148,,,1,,-2,,
7272,Envirobots,USA,New York,New York,Regional,NYNY,*,,,2,,,,,,0.9980426413,,,,,2,,
7273,ZooM 7273,USA,Minnesota,Zumbrota,Regional,MNMI,*,,,1,,,,,,0.6191135539,,,,,1,,
7274,Brashear Bulls Robotics,USA,Pennsylvania,Pittsburgh,Regional,PAPI,*,,,2,,,,,,0.0918883807,,,,,2,,
7287,Esquimalt Atom Smashers,Canada,British Columbia,Victoria,Regional,BCVI,*,,,1,,,,,,0.9184584244,,,,,1,,
7288,NOMMA D3V1LB0TS,USA,Louisiana,New Orleans,Regional,LAKE,*,,,5,,,,,,0.1020716882,,,,,5,,
7289,Blue Eagles,USA,Michigan,Fowler,FIM,MIMAS,MIKE1,*,,5,1,,,,,0.1775403969,,,0,,4,,
7292,HITTITE ANGELS,Türkiye,,Çorum,Regional,TUIS1,*,,,1,,,,,,0.8647301317,,,,,1,,
7309,Green Lightning,USA,Iowa,Storm Lake,Regional,IACF,*,,,4,,,,,,0.2590344424,,,,,4,,
7312,T3,USA,Texas,Tomball,FIT,TXHOU,TXAUS,*,,4,1,,,,,0.4530127298,,,0,,3,,
7318,Nanuet Knightronz,USA,New York,Nanuet,Regional,NYSU,*,,,5,,,,,,0.2563142531,,,,,5,,
7321,Águila Robótica,USA,Texas,Irving,FIT,TXDAL,TXFOR,*,,4,3,,,,,0.6743033439,,,1,,1,,
7323,TriTron,USA,California,Oxnard,Regional,CAP1,*,,,1,,,,,,0.77142974,,,,,1,,
7327,Metal Jackets,USA,California,Oxnard,Regional,CAP1,CAAV,*,,1,6,,,,,0.5426384009,,,0,,-5,,
7332,Vancouver Puddle Jumpers,Canada,British Columbia,Vancouver,Regional,BCVI,*,,,1,,,,,,0.4297772187,,,,,1,,
7401,DevTech117,USA,California,Concord,Regional,CABE,*,,,6,,,,,,0.6302364747,,,,,6,,
7403,Lightning Blue Lizards,Colombia,,Envigado,Regional,FLFL,*,,,2,,,,,,0.07173527164,,,,,2,,
7407,Wired Boars,USA,Connecticut,Wallingford,NE,CTWAT,RIKIN,*,,1,5,,,,,0.1270794685,,,0,,-4,,
7413,Plus Ultra,USA,California,Marina,Regional,CASE,CASJ,*,,1,3,,,,,0.2455041631,,,0,,-2,,
7414,RetroRobotics,USA,Pennsylvania,Collegeville,FMA,PAHOR,PABEN,*,,4,2,,,,,0.7009471109,,,0,,2,,
7415,Jaguar Robotics Sponsored By Feit Electric,USA,California,West Hills,Regional,CALA,CACM,*,,3,4,,,,,0.7517932152,,,0,,-1,,
7417,Bionic Bombers,USA,Illinois,Williamsfield,Regional,ILPE,WIMI,*,,6,3,,,,,0.1266226361,,,0,,3,,
7418,Channelview TechnoFalcons,USA,Texas,Channelview,FIT,TXHOU,TXCLE,*,,4,5,,,,,0.3733294683,,,0,,-1,,
7419,T.E.C.H. Support,USA,California,Dublin,Regional,CABE,AZSC,UTWV,*,6,2,4,,,,0.5571964977,0.329888435,,0,0,4,2,-2
7421,PrepaTec - OVERTURE,Mexico,,Monterrey,Regional,MXMO,MXHE,*,,1,3,,,,,0.6395103234,,,0,,-2,,
7423,GrizzBot,USA,Nevada,Las Vegas,Regional,NVLV,*,,,3,,,,,,0.04816129558,,,,,3,,
7425,Green Valley Robotics,USA,Nevada,Henderson,Regional,NVLV,AZSC,*,,3,2,,,,,0.6236219931,,,0,,1,,
7426,PAIR OF DICE ROBOTICS,USA,Nevada,Las Vegas,Regional,NVLV,UTWV,IDNA,*,3,4,5,,,,0.9626039046,0.3469626435,,0,0,-1,-2,-1
7428,Gigawatts,USA,Alabama,Fort Payne,Regional,ALHU,MSLA,*,,4,3,,,,,0.7072434407,,,0,,1,,
7431,Wingspan,USA,Florida,Melbourne,Regional,FLOR,TNKN,*,,6,1,,,,,0.5201727639,,,0,,5,,
7433,Iona Fusion,Australia,New South Wales,PORT MACQUARIE,Regional,AUSW,CASE,*,,6,1,,,,,0.8497316881,,,0,,5,,
7436,8-Bit Miners,USA,Utah,South Jordan,Regional,UTWV,*,,,4,,,,,,0.4811710357,,,,,4,,
7439,Qubit Robotics,Türkiye,,İstanbul,Regional,TUIS1,*,,,1,,,,,,0.8116373359,,,,,1,,
7441,EVO Robotics,USA,California,Chula Vista,Regional,CALJ,*,,,5,,,,,,0.6482612209,,,,,5,,
7443,Jag-Wires,USA,North Carolina,Spring Lake,FNC,NCPEM,NCASH,*,,3,5,,,,,0.6567572487,,,4,,-2,,
7444,MOON STAR ROBOTICS,Türkiye,,Esenyurt,Regional,TUIS5,TUIS2,CASF,*,5,2,4,,,,0.03065530455,0.5803490245,,0,0,3,1,-2
7447,Rōnin Robotics,USA,California,Irvine,Regional,CACM,AZSC,*,,4,2,,,,,0.6211468469,,,0,,2,,
7451,AvengerRobotics,USA,Georgia,Cumming,PCH,GALAW,GAALB,*,,3,1,,,,,0.5487178152,,,2,,2,,
7452,Dupo Tigers,USA,Illinois,Dupo,Regional,MOSL,*,,,4,,,,,,0.5272611337,,,,,4,,
7454,Huskies on Hogs,USA,Indiana,Evansville,FIN,INWAS,INCOL,*,,4,2,,,,,0.6006704681,,,3,,2,,
7457,suPURDUEper Robotics,USA,Indiana,Indianapolis,FIN,INPLA,INCOL,*,,1,2,,,,,0.541576021,,,3,,-1,,
7458,Senior Robotics Team,Türkiye,,Atatürk Mah.,Regional,TUIS3,TUIS4,*,,3,4,,,,,0.5982151493,,,0,,-1,,
7459,Taubatexas Robotics,Brazil,,Taubaté,Regional,BRBR,FLOR,*,,1,6,,,,,0.4442847765,,,0,,-5,,
7460,Avi and Friends,USA,Ohio,Sylvania,Regional,OHCL,OHCI,*,,3,6,,,,,0.2756816352,,,0,,-3,,
7461,Sushi Squad,USA,Washington,Redmond,PNW,WABEL,WASNO,*,,3,5,,,,,0.1853195472,,,5,,-2,,
7464,ORION,USA,Oklahoma,Norman,Regional,OKOK,*,,,2,,,,,,0.6496662039,,,,,2,,
7465,Magnetech,Türkiye,,Atakum,Regional,TUIS4,TUIS5,*,,4,5,,,,,0.3429933306,,,0,,-1,,
7466,Cymurghs,Türkiye,,Izmir,Regional,TUIS3,*,,,3,,,,,,0.5556010502,,,,,3,,
7470,iRAMBOTS,USA,Georgia,Sylvester,PCH,GAALB,GADAL,*,,1,5,,,,,0.9465927648,,,0,,-4,,
7471,Robo Montagnards,Canada,Québec,Mont-Saint-Hilaire,Regional,QCMO,*,,,1,,,,,,0.707442488,,,,,1,,
7472,R2 Jesu Robotics,USA,Missouri,Saint Louis,Regional,MOSL,ILPE,*,,4,6,,,,,0.7545056777,,,0,,-2,,
7475,WIRED Team 7475,Canada,Ontario,Woodstock,ONT,ONWAT,ONNEW,*,,3,5,,,,,0.850479932,,,5,,-2,,
7476,EOM Robotics 7476,Canada,Ontario,Kanata,ONT,ONOSH,ONNEW,*,,2,5,,,,,0.5427878983,,,5,,-3,,
7477,Giddy GOATS,USA,Indiana,Mishawaka,FIN,INMIS,INPLA,*,,3,1,,,,,0.3295599836,,,0,,2,,
7479,Cardinal Robotics,USA,Colorado,Elizabeth,Regional,CODE,*,,,6,,,,,,0.8189424201,,,,,6,,
7480,Machine Mavericks,Canada,Ontario,Kingston,ONT,ONOSH,ONNEW,*,,2,5,,,,,0.9408309533,,,5,,-3,,
7483,Mechanically Challenged,USA,Arkansas,Viola,Regional,ARSE,LAKE,*,,6,5,,,,,0.9611964137,,,0,,1,,
7485,Mo Co Robo,USA,Colorado,Craig,Regional,CODE,*,,,6,,,,,,0.3301056322,,,,,6,,
7491,Cyber Soldiers,USA,Michigan,Burton,FIM,MIKE2,MIMID,*,,2,5,,,,,0.4394507766,,,1,,-3,,
7492,CavBots,USA,Texas,The Woodlands,FIT,TXHOU,TXAMA,*,,4,1,,,,,0.1414045707,,,0,,3,,
7496,Robo Indians,USA,Illinois,Mascoutah,Regional,MOSL,*,,,4,,,,,,0.1106883304,,,,,4,,
7497,MARAHO,Taiwan,,Taipei,Regional,HIHO,BCVI,*,,2,1,,,,,0.1920910028,,,0,,1,,
7500,MARAUDERS,USA,Florida,Fort Lauderdale,Regional,FLFL,FLTA,*,,2,4,,,,,0.7249419446,,,0,,-2,,
7501,Golden Gears,USA,Michigan,Brooklyn,FIM,MIBRO,MIMUS,*,,3,4,,,,,0.8837821499,,,0,,-1,,
7503,Radicubs,USA,Texas,Frisco,FIT,TXPLA,TXDAL,*,,5,4,,,,,0.619541153,,,1,,1,,
7504,CyBearBots,USA,New York,Brewster,Regional,NYSU,NYAL,*,,5,4,,,,,0.9690842572,,,0,,1,,
7506,WILDCARDS,USA,Texas,Arlington,FIT,TXFOR,TXDAL,*,,3,4,,,,,0.0265030772,,,1,,-1,,
7509,Brainstorm Robotics,Canada,Ontario,Six Nations of the Grand River and Brantford,ONT,ONHAM,ONWAT,*,,5,3,,,,,0.4419369898,,,0,,2,,
7514,EVE Robotics,USA,Georgia,Atlanta,PCH,GALAW,GAALB,*,,3,1,,,,,0.6434626142,,,2,,2,,
7515,Dark Side Robotics,USA,West Virginia,Williamstown,Regional,PAPI,OHCI,*,,2,6,,,,,0.3533849278,,,0,,-4,,
7516,Louisville Centrons,USA,Kentucky,Louisville,Regional,OHCI,*,,,6,,,,,,0.8109227786,,,,,6,,
7520,Team MineKee,Canada,Ontario,North York,ONT,ONSCA,ONBAR,ONNOR,*,4,3,1,,,,0.5649544534,0.4076815231,,7,5,1,3,2
7521,ULTIMATE Robotics,USA,Texas,Laredo,FIT,TXSAN,TXWAC,*,,2,1,,,,,0.2519530896,,,1,,1,,
7522,MAKE1ROBOT,China,,Shanghai,Regional,AUSW,NYNY,*,,6,2,,,,,0.01917086775,,,0,,4,,
7525,Pioneers,USA,Tennessee,Nashville,Regional,ALHU,TNKN,*,,4,1,,,,,0.334495105,,,0,,3,,
7528,Nuts and Bolts,USA,California,Morgan Hill,Regional,CASJ,CASE,*,,3,1,,,,,0.8523905567,,,0,,2,,
7530,B.O.S. Robotics,USA,Minnesota,Watertown,Regional,MNMI,MNDU1,*,,1,5,,,,,0.9465047358,,,0,,-4,,
7531,Servos Strike Back,USA,Iowa,Dubuque,Regional,IACF,MOLS,*,,4,3,,,,,0.3109599047,,,0,,1,,
7534,Dragonflies,USA,Texas,Fort Worth,FIT,TXFOR,TXAMA,*,,3,1,,,,,0.5812441884,,,0,,2,,
7536,ANKA ROBOTICS,Türkiye,,Başakşehir,Regional,TUIS1,*,,,1,,,,,,0.8102879006,,,,,1,,
7538,Metal Mountain,USA,Georgia,Lawrenceville,PCH,GACAR,GADAL,*,,2,5,,,,,0.1307365969,,,0,,-3,,
7539,Elev8,India,,Mumbai,Regional,TUIS1,TUIS3,*,,1,3,,,,,0.8408938114,,,0,,-2,,
7540,Timberwolf Robotics,USA,New Mexico,Sandia Park,FIT,TXAMA,TXFOR,*,,1,3,,,,,0.2119377515,,,1,,-2,,
7541,Maple River Robotics,USA,Minnesota,Mapleton,Regional,MNMI,*,,,1,,,,,,0.6596570579,,,,,1,,
7546,Prepa Tec - MinerZ,Mexico,,Guadalupe ,Regional,MXMO,MXHE,*,,1,3,,,,,0.9004157032,,,0,,-2,,
7551,Extreme Mechanism,Taiwan,,Zhuqi,Regional,HIHO,TUIS3,*,,2,3,,,,,0.5827653766,,,0,,-1,,
7553,OSTC - SWEET BOTS,USA,Michigan,Wixom,FIM,MIHIG,MILIV,*,,5,2,,,,,0.3337344226,,,0,,3,,
7558,ALT-F4,Canada,Ontario,North York,ONT,ONSCA,ONTOR,*,,4,2,,,,,0.1342698089,,,0,,2,,
